sample_id,v1_included,v2_included,v2_reason,remaining_requirements,financial_scope_flag
000628.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000628.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000628.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000628.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
000628.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000628.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000629.SZ:2017,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
000629.SZ:2018,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
000629.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000629.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000629.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000629.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000629.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
000629.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000629.SZ:2025,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000633.SZ:2017,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
000633.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000633.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000633.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000633.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000633.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000633.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
000633.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000633.SZ:2025,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000635.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
000635.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000635.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000635.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000635.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000635.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000635.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
000635.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000635.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000636.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000636.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
000636.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000636.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000636.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000636.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000636.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification,
000636.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000636.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000650.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000650.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
000650.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000650.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000650.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000650.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000650.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
000650.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000650.SZ:2025,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000651.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000651.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
000651.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000651.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000651.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000651.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000651.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification,
000651.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000651.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000652.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000652.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000652.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000652.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000652.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000652.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
000652.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification,
000652.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000652.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000655.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000655.SZ:2018,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
000655.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000655.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000655.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000655.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000655.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
000655.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000655.SZ:2025,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000656.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000656.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000656.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
000656.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
000656.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
