sample_id,firm_id,origin,split,decision,document_id,annual_feature_count,candidate_feature_values,verified_feature_values,text_candidate,text_verified,label,industry_status,membership_verified,baseline_ST_verified,registry_label_verified,label_available_date,input_certified,financial_certified,financial_verification_tier,text_verification_tier,unresolved_requirements,baseline_ST_lead,new_ST_followup_lead,lead_is_verified_label,analytical_eligible,reason
000166.SZ:2024,000166.SZ,2024-05-01,test,excluded,,12,0,0,False,False,,excluded_financial,True,True,True,2025-04-30,False,False,none,none,,0,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000166.SZ:2025,000166.SZ,2025-05-01,test,excluded,,12,0,0,False,False,,excluded_financial,True,True,True,2026-04-30,False,False,none,none,,0,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000407.SZ:2017,000407.SZ,2017-05-01,train,pending,1203355865,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000407.SZ:2018,000407.SZ,2018-05-01,train,pending,1204616303,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000407.SZ:2019,000407.SZ,2019-05-01,train,pending,1206046623,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000407.SZ:2020,000407.SZ,2020-05-01,train,pending,1207416645,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000407.SZ:2021,000407.SZ,2021-05-01,train,pending,1209826554,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000407.SZ:2022,000407.SZ,2022-05-01,validation,pending,1212625615,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000407.SZ:2023,000407.SZ,2023-05-01,validation,pending,1216145216,12,0,0,True,True,0,pending,True,True,True,2024-04-30,False,False,none,rule_based_source_checks_not_manual_review,historical_industry;annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000407.SZ:2024,000407.SZ,2024-05-01,test,pending,1219386765,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000407.SZ:2025,000407.SZ,2025-05-01,test,pending,1222867698,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000408.SZ:2017,000408.SZ,2017-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000408.SZ:2018,000408.SZ,2018-05-01,train,pending,1204825759,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000408.SZ:2019,000408.SZ,2019-05-01,train,pending,1206165004,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000408.SZ:2020,000408.SZ,2020-05-01,train,eligible_awaiting_freeze,1207687952,12,12,0,True,True,1,verified_nonfinancial,True,True,True,2020-05-06,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,,0,1,False,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.
000408.SZ:2021,000408.SZ,2021-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000408.SZ:2022,000408.SZ,2022-05-01,validation,pending,1212540184,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000408.SZ:2023,000408.SZ,2023-05-01,validation,pending,1216083648,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000408.SZ:2024,000408.SZ,2024-05-01,test,pending,1219359611,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000408.SZ:2025,000408.SZ,2025-05-01,test,pending,1222951087,12,0,0,True,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000419.SZ:2017,000419.SZ,2017-05-01,train,pending,1203299854,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000419.SZ:2018,000419.SZ,2018-05-01,train,pending,1204626250,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000419.SZ:2019,000419.SZ,2019-05-01,train,pending,1206015325,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000419.SZ:2020,000419.SZ,2020-05-01,train,pending,1207523959,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000419.SZ:2021,000419.SZ,2021-05-01,train,pending,1209831115,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000419.SZ:2022,000419.SZ,2022-05-01,validation,pending,1213053771,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000419.SZ:2023,000419.SZ,2023-05-01,validation,pending,1216355030,12,12,0,True,True,0,pending,True,True,True,2024-04-30,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,historical_industry,0,0,False,False,ST_history_label_and_input_certification_pending
000419.SZ:2024,000419.SZ,2024-05-01,test,eligible_awaiting_freeze,1219700747,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2025-04-30,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,,0,0,False,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.
000419.SZ:2025,000419.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000501.SZ:2017,000501.SZ,2017-05-01,train,pending,1203357300,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000501.SZ:2018,000501.SZ,2018-05-01,train,pending,1204826865,12,7,0,True,True,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000501.SZ:2019,000501.SZ,2019-05-01,train,pending,1206061252,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000501.SZ:2020,000501.SZ,2020-05-01,train,pending,1207681144,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000501.SZ:2021,000501.SZ,2021-05-01,train,pending,1209475049,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000501.SZ:2022,000501.SZ,2022-05-01,validation,pending,1212744289,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000501.SZ:2023,000501.SZ,2023-05-01,validation,pending,1216277052,12,12,0,True,True,0,pending,True,True,True,2024-04-30,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,historical_industry,0,0,False,False,ST_history_label_and_input_certification_pending
000501.SZ:2024,000501.SZ,2024-05-01,test,eligible_awaiting_freeze,1219471864,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2025-04-30,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,,0,0,False,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.
000501.SZ:2025,000501.SZ,2025-05-01,test,pending,1222948771,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000504.SZ:2017,000504.SZ,2017-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000504.SZ:2018,000504.SZ,2018-05-01,train,pending,1204825892,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000504.SZ:2019,000504.SZ,2019-05-01,train,pending,1206163376,12,12,0,True,True,1,verified_nonfinancial,True,True,True,2019-05-06,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,1,False,False,ST_history_label_and_input_certification_pending
000504.SZ:2020,000504.SZ,2020-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000504.SZ:2021,000504.SZ,2021-05-01,train,pending,1209488453,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000504.SZ:2022,000504.SZ,2022-05-01,validation,pending,1213260126,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000504.SZ:2023,000504.SZ,2023-05-01,validation,pending,1216688529,12,12,0,True,True,0,pending,True,True,True,2024-04-30,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,historical_industry,0,0,False,False,ST_history_label_and_input_certification_pending
000504.SZ:2024,000504.SZ,2024-05-01,test,eligible_awaiting_freeze,1219916008,12,12,0,True,True,1,verified_nonfinancial,True,True,True,2025-04-30,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,,0,1,False,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.
000504.SZ:2025,000504.SZ,2025-05-01,test,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000533.SZ:2017,000533.SZ,2017-05-01,train,pending,1203262238,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000533.SZ:2018,000533.SZ,2018-05-01,train,pending,1204627040,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000533.SZ:2019,000533.SZ,2019-05-01,train,pending,1206162173,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
